id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/phz5zszg6k8,Smale solenoid attractors and affine Hirsch foliations,Ergodic Theory and Dynamical Systems,2017,10.1017/etds.2017.30,article,portico,2017-05-04,2,39,http://doi.org/10.1017/etds.2017.30,BIN YU,Cambridge University Press,eng,531,553,,11876,23,unigram; bigram; trigram
ark://27927/phx9wwbt24,Some Formulas for the Strength of the Magnetic Field of a Cylindrical Coil,Journal of Mathematics and Physics,1931,10.1002/sapm193110113,article,portico,1931-04-01,1,10,http://doi.org/10.1002/sapm193110113,Robert F. H. Chao,"John Wiley & Sons, Inc.",eng,13,18,,1375,6,unigram; bigram; trigram
ark://27927/phxb1v6npp,Über das Wechselfeld und den Wechselstromwiderstand von Spulen und Rollen,Annalen der Physik,1904,10.1002/andp.19043201403,article,portico,1904-01-01,14,320,http://doi.org/10.1002/andp.19043201403,A. Sommerfeld,"John Wiley & Sons, Inc.",eng,673,708,,10104,36,unigram; bigram; trigram
ark://27927/pghbzjq7qn,Relativistic Bound States of Spinless Particle by the Cornell Potential Model in External Fields,Advances in High Energy Physics,2013,10.1155/2013/491648,article,portico,2013-10-09,null,2013,http://doi.org/10.1155/2013/491648,Ira Rothstein; Sameer M. Ikhdair,Hindawi,eng,,,,7685,10,unigram; bigram; trigram
ark://27927/pgk1gfn06fr,Modeling and magnetoelectric properties of laminate composite of nickel plate and piezoelectric multilayer vibrator,The European Physical Journal - Applied Physics,2014,10.1051/epjap/2014130575,article,portico,2014-06-05,2,66,http://doi.org/10.1051/epjap/2014130575,Ze-Qing Guo; Jian-Ping Zhou; Sai-Huan Zhang; Chao-Yong Deng; Zhan Shi; Guang-Bin Zhang,EDP Sciences,eng,,,,4961,8,unigram; bigram; trigram
ark://27927/pghc00j4pj,Relativistic Two-Dimensional Harmonic Oscillator Plus Cornell Potentials in External Magnetic and AB Fields,Advances in High Energy Physics,2013,10.1155/2013/562959,article,portico,2013-10-21,null,2013,http://doi.org/10.1155/2013/562959,Ramazan Sever; Shi-Hai Dong; Sameer M. Ikhdair,Hindawi,eng,,,,8410,11,unigram; bigram; trigram
ark://27927/pgg1rtwpjv0,The magnet system for rapid scan electron paramagnetic resonance imaging and spectroscopy,Concepts in Magnetic Resonance Part B: Magnetic Resonance Engineering,2013,10.1002/cmr.b.21228,article,portico,2013-02-01,1,43B,http://doi.org/10.1002/cmr.b.21228,Piotr Szulc; Stanislaw Wosinski; Piotr Kedzia; Marek Szostak; Wieslaw Prukala; Wojciech Chlewicki; Kazimierz Jurga; Eugeniusz Szczesniak; Tomasz Czechowski; Jan Jurga; Pawel Malinowski; Piotr Szczepanik; Mikolaj Baranowski,"John Wiley & Sons, Inc.",eng,22,31,,4891,10,unigram; bigram; trigram
http://www.jstor.org/stable/44422,"P/NP, and the Quantum Field Computer",Proceedings of the National Academy of Sciences of the United States of America,1998,,article,jstor,1998-01-06,1,95,http://www.jstor.org/stable/44422,Michael H. Freedman,National Academy of Sciences,eng,98,101,,3693,4,unigram; bigram; trigram
ark://27927/pbd6bdpskz,10 Instantons and solitons,Modern Quantum Field TheoryModern Quantum Field Theory,2009,10.1017/CBO9780511811500.010,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511811500.010,Tom Banks,Cambridge University Press,eng,206,241,,15808,36,unigram; bigram; trigram
ark://27927/pf1k1xnw7s,Quantum field theory and composite fermions in the fractional quantum Hall effect,Annalen der Physik,2009,10.1002/andp.200910350,article,portico,2009-05-18,5,18,http://doi.org/10.1002/andp.200910350,M. Kossow,"John Wiley & Sons, Inc.",eng,285,377,,46186,93,unigram; bigram; trigram
http://www.jstor.org/stable/1996105,Instability in Diff<sup>r</sup>(T<sup>3</sup>) and the Nongenericity of Rational Zeta Functions,Transactions of the American Mathematical Society,1972,,article,jstor,1972-12-01,,174,http://www.jstor.org/stable/1996105,Carl P. Simon,American Mathematical Society,eng,217,242,,12350,26,unigram; bigram; trigram
http://www.jstor.org/stable/40590823,DIRICHLET SERIES FOR FINITE COMBINATORIAL RANK DYNAMICS,Transactions of the American Mathematical Society,2010,,article,jstor,2010-01-01,1,362,http://www.jstor.org/stable/40590823,G. EVEREST; R. MILES; S. STEVENS; T. WARD,American Mathematical Society,eng,199,227,,9711,29,unigram; bigram; trigram
ark://27927/phz1fz8r1np,Form factor of an N‐layered helical tape and its application to nanotube formation of hexa‐peri‐hexabenzocoronene‐based molecules,Journal of Applied Crystallography,2010,10.1107/S0021889810015736,article,portico,2010-08-01,4,43,http://doi.org/10.1107/S0021889810015736,Jonathan P. Hill; Wusong Jin; Takuso Aida; Takanori Fukushima; Cilâine V. Teixeira; Heinz Amenitsch; Matti Hotokka; Mika Lindén,"John Wiley & Sons, Inc.",eng,850,857,,5905,8,unigram; bigram; trigram
ark://27927/pgg32h1pqnf,Boundary element method for thermal flows using k‐ε turbulence models,International Journal of Numerical Methods for Heat and Fluid Flow,2008,10.1108/09615530810853709,article,portico,2008-05-22,3-4,18,http://doi.org/10.1108/09615530810853709,Andrzej J. NowakRyszard A. Bialecki; Leopold Škerget; Matjaž Ramšak,Emerald Group Publishing,eng,514,532,,7315,19,unigram; bigram; trigram
ark://27927/pgg1rzj7m4b,CHOICE AS TIME ALLOCATION,Journal of the Experimental Analysis of Behavior,1969,10.1901/jeab.1969.12-861,article,portico,1969-11-01,6,12,http://doi.org/10.1901/jeab.1969.12-861,Howard C. Rachlin; William M. Baum,"John Wiley & Sons, Inc.",eng,861,874,,7890,14,unigram; bigram; trigram
ark://27927/phx641vqpxw,Design of a Parallel-Type Gripper Mechanism,International Journal of Robotics Research,2002,10.1177/027836402322023240,article,portico,2002-07-01,7,21,http://doi.org/10.1177/027836402322023240,Whee Kuk Kim; Byung-Ju Yi; Yeh-Sun Hong; Il Hong Suh; Sang-Rok Oh; Jae Hoon Lee; Heung Yeol Na,SAGE Publications,eng,661,676,,7603,16,unigram; bigram; trigram
ark://27927/phx4gm894ch,Particle selection and beam collimation system for laser‐accelerated proton beam therapy,Medical Physics,2005,10.1118/1.1861772,article,portico,2005-03-01,3,32,http://doi.org/10.1118/1.1861772,Ma Chang‐Ming; Fourkal Eugene; Luo Wei; Li Jinsheng,"John Wiley & Sons, Inc.",eng,794,806,,7241,13,unigram; bigram; trigram
ark://27927/phz8bd13v68,On the Use of Space‐Smoothing in Physical Weather Forecasting,Tellus,1955,10.1111/j.2153-3490.1955.tb01185.x,article,portico,1955-11-01,4,7,http://doi.org/10.1111/j.2153-3490.1955.tb01185.x,Ragnar Fjørtoft,"John Wiley & Sons, Inc.",eng,462,480,,9737,19,unigram; bigram; trigram
http://www.jstor.org/stable/2155225,Geometrizing Infinite Dimensional Locally Compact Groups,Transactions of the American Mathematical Society,1996,,article,jstor,1996-03-01,3,348,http://www.jstor.org/stable/2155225,Conrad Plaut,American Mathematical Society,eng,941,962,,12575,22,unigram; bigram; trigram
http://www.jstor.org/stable/3845041,Expansiveness of Algebraic Actions on Connected Groups,Transactions of the American Mathematical Society,2004,,article,jstor,2004-12-01,12,356,http://www.jstor.org/stable/3845041,Siddhartha Bhattacharya,American Mathematical Society,eng,4687,4700,,7100,14,unigram; bigram; trigram
http://www.jstor.org/stable/20161519,Isomorphism Rigidity of Commuting Automorphisms,Transactions of the American Mathematical Society,2008,,article,jstor,2008-12-01,12,360,http://www.jstor.org/stable/20161519,Siddhartha Bhattacharya,American Mathematical Society,eng,6319,6329,,5788,11,unigram; bigram; trigram
http://www.jstor.org/stable/44731243,Experimental Testing of a 1994 Ford Taurus for NADSdyna Validation,SAE Transactions,1997,,article,jstor,1997-01-01,,106,http://www.jstor.org/stable/44731243,Jeffrey P. Chrstos; Paul A. Grygier,SAE International,eng,895,908,,10885,14,unigram; bigram; trigram
ark://27927/phx2b2wqknp,Analysis of the inductance of toroidal magnetic switches,European Transactions on Electrical Power,1995,10.1002/etep.4450050506,article,portico,1995-09-01,5,5,http://doi.org/10.1002/etep.4450050506,A. L. Keet; P. C. T. van der Laan,"John Wiley & Sons, Inc.",eng,333,339,,4046,7,unigram; bigram; trigram
http://www.jstor.org/stable/1126015,Effects of Age Differences on Choice Behavior,Child Development,1960,,article,jstor,1960-12-01,4,31,http://www.jstor.org/stable/1126015,Mary Helen Jones; Shephard Liverant,Wiley,eng,673,680,,2609,8,unigram; bigram; trigram
ark://27927/phw23qf98gj,High Accuracy Positioning using Jet Thrusters for Quadcopter,MATEC Web of Conferences,2018,10.1051/matecconf/201815104004,article,portico,2018-02-21,null,151,http://doi.org/10.1051/matecconf/201815104004,O. Adiguzel; Stone Cheng; ChenHuan Pi; Y. Yokoi; V. Koryanov; I. McAndrew; JinKwan Lin,EDP Sciences,eng,,,,3192,6,unigram; bigram; trigram
ark://27927/phz8bbw6hxh,Crystallinity and orientation in silicone rubber. II. Physical measurements,Journal of Polymer Science,1958,10.1002/pol.1958.1202711502,article,portico,1958-01-01,115,27,http://doi.org/10.1002/pol.1958.1202711502,E. L. Warrick,"John Wiley & Sons, Inc.",eng,19,38,,5545,20,unigram; bigram; trigram
ark://27927/phx5d13w4gp,Full-field pulsed magnetophotoelasticity – experimental implementation,The Journal of Strain Analysis for Engineering Design,2006,10.1243/03093247JSA93,article,portico,2006-02-01,2,41,http://doi.org/10.1243/03093247JSA93,G. W Jewell; S Gibson; R. A Tomlinson,SAGE Publications,eng,171,182,,6154,12,unigram; bigram; trigram
http://www.jstor.org/stable/53486,A One-Dimensional Model for Superconductivity in a Thin Wire of Slowly Varying Cross-Section,"Proceedings: Mathematical, Physical and Engineering Sciences",1999,,article,jstor,1999-07-08,1987,455,http://www.jstor.org/stable/53486,G. Richardson; J. Rubinstein,The Royal Society,eng,2549,2564,,6408,16,unigram; bigram; trigram
ark://27927/phxg5mhpb1,Book Review: One and Two Dimensional NMR Spectroscopy. By Atta‐ur‐Rahman,Angewandte Chemie: International Edition in English,1990,10.1002/anie.199009351,article,portico,1990-08-01,8,29,http://doi.org/10.1002/anie.199009351,Ad Bax,"John Wiley & Sons, Inc.",eng,935,936,,1965,2,unigram; bigram; trigram
http://www.jstor.org/stable/2693811,Canonical Symbolic Dynamics for One-Dimensional Generalized Solenoids,Transactions of the American Mathematical Society,2001,,article,jstor,2001-09-01,9,353,http://www.jstor.org/stable/2693811,Inhyeop Yi,American Mathematical Society,eng,3741,3767,,13425,27,unigram; bigram; trigram
ark://27927/phz8b5v5rzp,Abstracts (Continue in Part V),Proceedings of the International Society for Magnetic Resonance in Medicine,1985,10.1002/mrmp.22419850206,article,portico,1985-01-01,Supplement 2,1985,http://doi.org/10.1002/mrmp.22419850206,,"John Wiley & Sons, Inc.",eng,946,996,,23299,51,unigram; bigram; trigram
ark://27927/pgkz8pzm3p,Biot-Savart law as a tool to calculate the matrix of inductances and the coupling coefficient of two coaxial solenoids with arbitrary cross sections,International Journal of Electrical Engineering Education,2015,10.1177/0020720915583862,article,portico,2015-07-01,3,52,http://doi.org/10.1177/0020720915583862,Jose D Catalá; Manuel Caravaca; Jose Abad,SAGE Publications,eng,237,247,,3213,11,unigram; bigram; trigram
ark://27927/phw25fkmm4s,Mobile Robotics for Multidisciplinary Study,Synthesis Lectures on Control and Mechatronics,2012,"
10.2200/S00407ED1V01Y201203CRM004
",article,portico,2012-03-31,1,3,"http://doi.org/
10.2200/S00407ED1V01Y201203CRM004
",Carlotta A. Berry,Morgan & Claypool Publishers,eng,1,95,,28028,97,unigram; bigram; trigram
http://www.jstor.org/stable/3067495,A Vector Potential for a Partly Penetrating Well and Flux in an Approximate Method of Images,"Proceedings: Mathematical, Physical and Engineering Sciences",2001,,article,jstor,2001-09-08,2013,457,http://www.jstor.org/stable/3067495,David R. Steward,The Royal Society,eng,2093,2111,,7515,19,unigram; bigram; trigram
ark://27927/phz6g7cv1mb,"A WATER-COOLED, COMPENSATED SOLENOID FOR HIGH GRADIENT MAGNETIC FILTRATION TESTS",Journal de Physique Colloques,1984,10.1051/jphyscol:19841156,article,portico,1984-01-01,C1,45,http://doi.org/10.1051/jphyscol:19841156,Aik Chong Lua; R. F. Boucher,EDP Sciences,eng,C1-767,C1-770,,5704,4,unigram; bigram; trigram
http://www.jstor.org/stable/1194506,Volume Information,Proceedings of the American Mathematical Society,2003,,article,jstor,2003-12-01,12,131,http://www.jstor.org/stable/1194506,,American Mathematical Society,eng,,,,16451,39,unigram; bigram; trigram
ark://27927/pbd99dc2sj,1 Basic examples and definitions,Conformal FractalsConformal Fractals,2009,10.1017/CBO9781139193184.002,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9781139193184.002,Feliks Przytycki; Mariusz Urbanski,Cambridge University Press,eng,8,16,,3534,9,unigram; bigram; trigram
http://www.jstor.org/stable/24507465,A NATURAL BOUNDARY FOR THE DYNAMICAL ZETA FUNCTION FOR COMMUTING GROUP AUTOMORPHISMS,Proceedings of the American Mathematical Society,2015,,article,jstor,2015-07-01,7,143,http://www.jstor.org/stable/24507465,RICHARD MILES,American Mathematical Society,eng,2927,2933,,3923,7,unigram; bigram; trigram
ark://27927/phxcz78g83,The Ambient Structure of Expanding Attractors II. Solenoids in 3‐Manifolds,Mathematische Nachrichten,1983,10.1002/mana.19831120105,article,portico,1983-01-01,1,112,http://doi.org/10.1002/mana.19831120105,H. G. Bothe,"John Wiley & Sons, Inc.",eng,69,102,,19023,34,unigram; bigram; trigram
ark://27927/phz8bk429pn,Abstracts‐part XI,Proceedings of the International Society for Magnetic Resonance in Medicine,1990,10.1002/mrmp.22419900113,article,portico,1990-01-01,Supplement 1,1990,http://doi.org/10.1002/mrmp.22419900113,,"John Wiley & Sons, Inc.",eng,551,600,,47266,50,unigram; bigram; trigram
ark://27927/phx5d0b18k2,Component Analysis of Orientation Illusions,Perception,1977,10.1068/p060057,article,portico,1977-02-01,1,6,http://doi.org/10.1068/p060057,Helen Beh; Peter Wenderoth,SAGE Publications,eng,57,75,,10625,19,unigram; bigram; trigram
http://www.jstor.org/stable/1969436,Finite Dimensional Groups,Annals of Mathematics,1950,,article,jstor,1950-11-01,3,52,http://www.jstor.org/stable/1969436,Deane Montgomery,Annals of Mathematics,eng,591,605,,5404,15,unigram; bigram; trigram
http://www.jstor.org/stable/3606444,Review Article,The Mathematical Gazette,1939,,article,jstor,1939-07-01,255,23,http://www.jstor.org/stable/3606444,W. Hunter,Mathematical Association,eng,311,312,,1284,2,unigram; bigram; trigram
ark://27927/phwh3h3hwj,Semiclassical Asymptotics of the Aharonov‐Bohm Interference Process,Annalen der Physik,2017,10.1002/andp.201700120,article,portico,2017-12-01,12,529,http://doi.org/10.1002/andp.201700120,Stefan G. Fischer; Clemens Gneiting; Andreas Buchleitner,"John Wiley & Sons, Inc.",eng,n/a,n/a,,10040,13,unigram; bigram; trigram
http://www.jstor.org/stable/2699827,Back Matter,Proceedings of the American Mathematical Society,2002,,article,jstor,2002-07-01,7,130,http://www.jstor.org/stable/2699827,,American Mathematical Society,eng,,,,3577,8,unigram; bigram; trigram
ark://27927/phx7nvcmnq,"Synthesis, inverse problems and optimization in computational electromagnetics","International Journal of Numerical Modelling: Electronic Networks, Devices and Fields",1996,10.1002/(SICI)1099-1204(199601)9:1/2<45::AID-JNM226>3.0.CO;2-K,article,portico,1996-01-01,1‐2,9,http://doi.org/10.1002/(SICI)1099-1204(199601)9:1/2<45::AID-JNM226>3.0.CO;2-K,S. Russenschuck,"John Wiley & Sons, Inc.",eng,45,57,,6662,13,unigram; bigram; trigram
http://www.jstor.org/stable/2041489,A Characterisation of Lipschitz Classes on Finite Dimensional Groups,Proceedings of the American Mathematical Society,1976,,article,jstor,1976-09-01,2,59,http://www.jstor.org/stable/2041489,Walter R. Bloom,American Mathematical Society,eng,297,304,,2831,8,unigram; bigram; trigram
http://www.jstor.org/stable/3506202,"Explanatory Generalizations, Part I: A Counterfactual Account",Noûs,2003,,article,jstor,2003-03-01,1,37,http://www.jstor.org/stable/3506202,James Woodward; Christopher Hitchcock,Wiley,eng,1,24,,11981,24,unigram; bigram; trigram
http://www.jstor.org/stable/24488983,PLANE CONTINUA ADMITTING NON-PERIODIC AUTOHOMEOMORPHISMS WITH EQUICONTINUOUS ITERATES,Mathematica Scandinavica,1954,,article,jstor,1954-08-04,1,2,http://www.jstor.org/stable/24488983,E. HEMMINGSEN,Mathematica Scandinavica,eng,119,141,,10619,23,unigram; bigram; trigram
ark://27927/pgk1fkcw83h,A novel magneto‐impedance sensor model based on the zeros of Bessel functions,International Journal of Circuit Theory and Applications,2015,10.1002/cta.2040,article,portico,2015-12-01,12,43,http://doi.org/10.1002/cta.2040,Carlos A. De la Cruz Blas; Cristina Gómez‐Polo; Rafael Vargas‐Bernal,"John Wiley & Sons, Inc.",eng,2072,2080,,4324,9,unigram; bigram; trigram
ark://27927/phz6pv3sgcc,ETS volume 29 issue 4 Cover and Back matter,Ergodic Theory and Dynamical Systems,2009,10.1017/S0143385709000650,article,portico,2009-08-01,4,29,http://doi.org/10.1017/S0143385709000650,,Cambridge University Press,eng,b1,b6,,3958,6,unigram; bigram; trigram
http://www.jstor.org/stable/114451,A New Form of Spring for Electric and other Measuring Instruments,Proceedings of the Royal Society of London,1883,,article,jstor,1883-01-01,,36,http://www.jstor.org/stable/114451,W. E. Ayrton; John Perry,The Royal Society,eng,297,319,,7205,23,unigram; bigram; trigram
http://www.jstor.org/stable/3844925,3-Manifolds That Admit Knotted Solenoids as Attractors,Transactions of the American Mathematical Society,2004,,article,jstor,2004-11-01,11,356,http://www.jstor.org/stable/3844925,Boju Jiang; Yi Ni; Shicheng Wang,American Mathematical Society,eng,4371,4382,,5382,12,unigram; bigram; trigram
http://www.jstor.org/stable/44237490,SOME NONCOMPACT HYPERSPACES WITH THE ALMOST FIXED POINT PROPERTY,The Rocky Mountain Journal of Mathematics,1992,,article,jstor,1992-04-01,2,22,http://www.jstor.org/stable/44237490,SAM B. NADLER JR.,Rocky Mountain Mathematics Consortium,eng,691,696,,2211,6,unigram; bigram; trigram
